Credit_Rating,Name,Ticker,Rating Agency Name,Date,Sector,Current_Ratio,_quickRatio,_cashRatio,_dso,_netProfitMargin,_pretax_margin,_grossProfitMargin,EBIT_Margin,ROA,ROCE,ROE,Asset_Turnover,_fixedAssetTurnover,Debt/Equity,Debt/Assets,_tax_rate,_fcf_ocf_ratio,_fcf_per_share,_cash_per_share,_equityMultiplier,_ebitPerRevenue,_ev_multiple,_ocf_per_share,_ocf_sales_ratio,_payablesTurnover,Net_Debt/EBITDA,WCTA,RETA,Market_to_Book,Revenue_Growth_YoY,Log_Revenue,Market_Cap,data_source,Company_Name,Exchange,_Revenue,_Net_Income,_EBIT,_Total_Assets,_Total_Equity,_Total_Debt,_Current_Assets,_Current_Liabilities,_Is_Bank,Has_Rating,ROA_SectorRatio,ROE_SectorRatio,EBIT_Margin_SectorRatio,Current_Ratio_SectorRatio,Debt/Assets_SectorRatio,Asset_Turnover_SectorRatio,Net_Debt/EBITDA_SectorRatio
B,"Genesis Energy, L.P.",GEL,Moody's Investors Service,2015-07-16,Energy,1.013834829,1.225127095,0.03605992,35.66799271,0.188080368,0.189435347,1.0,0.069826386,0.077391764,0.082515764,0.110383888,0.411482418,0.571348168,0.42630019,0.298885321,0.009368567,-0.712305206,-2.002232923,1.462302435,1.42630019,0.189435347,16.94066099,2.810919964,0.128881488,0.0,12.841219693082785,0.0040938115176944,0.0662303328,0.4263001900000001,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.54783528,1.0034898909090908,0.46550924000000005,0.6758898860000001,0.597770642,0.822964836,4.280406564360928
BBB,JetBlue Airways Corporation,JBLU,Moody's Investors Service,2015-07-15,Transportation,0.603516484,0.385054945,0.13978022,0.0,0.105517456,0.170978803,1.0,0.189526185,0.07817552,0.171808927,0.210903427,0.740877598,0.964521948,1.697819315,0.629330254,0.382862352,0.476220275,2.415106315,2.780069819,2.697819315,0.170978803,5.278527226,5.071405903,0.249064838,6.575609756,9.961635443672334,-0.1970866711239655,0.1265420562,1.6978193149999998,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.954388,2.10903427,1.89526185,0.5029304033333334,1.1442368254545454,1.2347959966666666,2.8461815553349523
BB,Wabash National Corporation,WNC,Standard & Poor's Ratings Services,2015-07-15,Manufacturing,2.508596389,1.571355477,0.847335333,27.51223804,0.051437517,0.080548402,0.149664437,0.088961765,0.109763337,0.220974523,0.237122309,2.133915923,14.43689742,1.160305222,0.537102447,0.361408601,0.841822527,1650.987336,2661.463371,2.160305222,0.080548402,0.617502842,1961.205934,0.065004052,21.65397272,18.112358056295307,0.1804112126942872,0.1422733854,1.160305222,0.06,7.887007052552155,1000000000.0,kaggle,,,,,,,,,,,,,1.82938895,1.9760192416666669,0.9884640555555556,1.3936646605555556,1.1935609933333333,2.133915923,7.244943222518122
A,WPP plc,WPP,Egan-Jones Ratings Company,2015-07-07,Technology,0.0,0.0,-0.167591713,318.4293269,0.094824768,0.115053289,0.206461684,0.133385641,0.086741331,0.059142688,0.151910336,0.914753951,15.33809703,0.701757142,0.400705773,0.175818711,0.828663872,0.850010888,1.797023639,1.751302799,0.133369295,89.567245,1.025760765,0.111146528,0.0,9.012344282245492,-0.5,0.0911462016,0.7513027990000001,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.9637925666666668,0.9494396,0.741031338888889,0.0,2.003528865,1.0761811188235295,10.0
BBB,Westrock Company,WRK,Standard & Poor's Ratings Services,2015-07-06,Manufacturing,1.916651368,0.821782633,0.098724068,51.68821013,0.045582842,0.066527039,0.192210197,0.076630591,0.019986284,0.037622448,0.043521173,0.43846069,1.214524335,1.166214662,0.535562265,0.314822321,0.537470921,2.470513331,0.821467642,2.177551966,0.078437365,12.02915257,4.596552551,0.108190709,7.297791132,20.966650185433128,0.1434770115166818,0.0261127038,1.1775519659999998,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.33310473333333335,0.3626764416666667,0.8514510111111111,1.0648063155555554,1.1901383666666667,0.43846069,8.386660074173252
BBB,Genpact Limited,G,Standard & Poor's Ratings Services,2015-07-01,Retail,2.010276208,1.751184228,0.758489773,87.52383338,0.097445231,0.122612192,0.393124625,0.135792777,0.085848557,0.151441399,0.183858548,0.880992909,14.03135761,1.141661479,0.533072799,0.2052566,0.814662794,1.254190479,2.120017943,2.141661479,0.135316963,13.84197562,1.539520999,0.133049633,100.0,11.776903251636131,0.150766775826061,0.1103151288,1.141661479,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.2264079571428572,1.2257236533333336,2.7158555399999997,1.3401841386666666,1.3326819975,0.489440505,5.888451625818066
BBB,"ConAgra Brands, Inc.",CAG,Standard & Poor's Ratings Services,2015-07-01,Manufacturing,1.107999517,0.348951725,0.055313878,22.40847882,-0.015954625,-0.031296582,0.208970213,-0.031296582,-0.014399562,-0.034815908,-0.055810871,0.90253218,4.388015853,2.875872735,0.741993593,-0.472250252,0.68127786,2.367284675,0.429711335,3.875872735,-0.031296582,200.0,3.47477118,0.093517092,9.220275344,30.0,0.029241759227229,-0.0334865226,2.875872735,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.6155552872222223,1.648874651111111,0.90253218,10.0
B,"American Airlines Group, Inc.",AAL,Moody's Investors Service,2015-06-30,Transportation,0.901525865,0.675400074,0.073985858,138.9840894,0.619651688,0.690604171,1.0,0.913566975,0.065842681,0.105880802,1.426026719,0.106257568,0.201481546,20.65809005,0.953827877,0.102739726,-0.724350649,-3.109598359,10.17902143,21.65809005,0.690604171,9.322615003,4.292946188,0.662223178,7.692084241,3.1322100177712757,-0.0327691546598055,0.8556160314,20.0,0.05,2.41403893527356,1000000000.0,kaggle,,,,,,,,,,,,,1.646067025,10.0,9.135669749999998,0.7512715541666667,1.7342325036363635,0.17709594666666667,0.8949171479346502
BB,Graham Holdings Company,GHC,Moody's Investors Service,2015-06-24,Retail,1.608979703,1.974423102,0.735398633,58.99165838,0.365992149,0.375402739,1.0,0.115392601,0.22492546,0.282272334,0.412012678,0.614563622,4.106699472,0.831774299,0.454081215,0.30600304,0.362752101,20.87758887,232.357187,1.831774299,0.375402739,5.265888097,57.55332303,0.105333102,0.0,11.805294561303803,0.1135464360174094,0.2472076068,0.8317742990000001,0.04,5.452570271150165,1000000000.0,kaggle,,,,,,,,,,,,,3.213220857142857,2.7467511866666667,2.30785202,1.0726531353333333,1.1352030375,0.3414242344444445,5.902647280651902
A,"Baidu, Inc.",BIDU,Moody's Investors Service,2015-06-22,Technology,3.248051613,3.025789532,0.683382807,27.26729202,0.249598428,0.2950839,0.61499388,0.2950839,0.122849668,0.182320505,0.237617323,0.492189269,5.634723638,0.876377699,0.453092846,0.0,1.0,82.45138833,265.093733,1.934212174,0.2950839,3.305843151,82.45138833,0.365674488,1.456659817,4.606413762323189,0.2076369356942235,0.1425703938,0.934212174,0.15,5.583848626409802,1000000000.0,kaggle,,,,,,,,,,,,,1.3649963111111112,1.48510826875,1.6393550000000001,1.2992206452,2.2654642299999996,0.5790461988235294,5.758017202903987
BBB,BRF S.A.,BRFS,Standard & Poor's Ratings Services,2015-05-19,Manufacturing,1.827580441,1.035332476,0.627739286,38.43681482,0.076706152,0.088861922,0.293358799,0.11903071,0.061628033,0.194052294,0.14271603,0.803430119,2.883580368,1.309382697,0.565421273,0.136793917,0.726518453,0.004165056,7.854223647,2.31576483,0.177513549,5.558908434,0.005732898,0.000172435,5.81948782,14.250640183529107,0.135848538718302,0.0856296179999999,1.31576483,0.06,2.180894593421701,1000000000.0,kaggle,,,,,,,,,,,,,1.0271338833333334,1.18930025,1.3225634444444445,1.0153224672222223,1.2564917177777777,0.803430119,5.7002560734116425
A,Emerson Electric Company,EMR,Moody's Investors Service,2015-05-18,Energy,1.285427017,0.96616986,0.372486397,74.66010515,0.087500509,0.136446998,0.41398704,0.136446998,0.088803408,0.212936463,0.212175116,1.014890185,6.453708574,1.389267714,0.58146172,0.347670251,0.792253521,4.177377892,4.49728649,2.389267714,0.136446998,11.31411438,5.272779206,0.150466642,4.872585564,12.784342532768656,0.066614521063859,0.1273050696,1.3892677139999998,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.77606816,1.928864690909091,0.9096466533333335,0.8569513446666667,1.16292344,2.02978037,4.261447510922886
B,Kosmos Energy Ltd.,KOS,Fitch Ratings,2015-04-14,Energy,2.251651733,1.737717009,1.236334344,25.52491793,0.316481221,0.655084521,1.0,0.655084521,0.093976452,0.229108219,0.208647165,0.296941636,0.494573762,1.220206892,0.549591525,0.516884905,1.0,1.169809729,1.893764422,2.220206892,0.655084521,4.557753693,1.169809729,0.502511504,0.0,2.516888313103646,0.1667644753390466,0.125188299,1.2202068920000002,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.87952904,1.896792409090909,4.36723014,1.5011011553333333,1.09918305,0.593883272,0.8389627710345486
B,Axalta Coating Systems Ltd.,AXTA,Moody's Investors Service,2015-04-09,Manufacturing,1.978345833,1.082602725,0.403612549,53.0523739,0.006239326,0.008379825,0.340270978,0.084139816,0.004382037,0.006935414,0.026227625,0.702325358,2.90040288,4.985258926,0.832922851,0.057065217,0.249801114,0.273877017,1.686000872,5.985258926,0.008379825,13.15851116,1.096380288,0.057246954,5.858847321,29.69781337529903,0.148358161148663,0.015736575,4.985258926,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.07303395,0.2185635416666667,0.9348868444444446,1.0990810183333333,1.8509396688888888,0.702325358,10.0
BBB,Perrigo Company,PRGO,Standard & Poor's Ratings Services,2015-04-09,Healthcare,2.373592631,1.619521727,0.743928538,84.05031028,0.050556541,0.050556541,0.356506107,0.13962766,0.014790853,0.016032174,0.023616975,0.292560626,5.206821387,0.596728365,0.373719399,0.327812957,0.752559481,4.534317984,6.997393571,1.596728365,0.050556541,21.75135976,6.025195482,0.170779157,7.172934395,8.02962820547161,0.1736093143861803,0.0141701849999999,0.5967283649999999,0.08,2.079115684969304,1000000000.0,kaggle,,,,,,,,,,,,,0.21129789999999998,0.16869267857142856,1.1635638333333334,1.1867963155,1.0677697114285716,0.41794375142857143,5.353085470314407
BBB,HP Inc.,HPQ,Egan-Jones Ratings Company,2015-04-07,Technology,1.146564536,0.675271522,0.346015777,45.29832936,0.044978197,0.058831446,0.493342545,0.064466058,0.048572757,0.110255419,0.187535072,1.079917834,9.828395062,2.860910553,0.740993741,0.23547354,0.687586151,4.505844846,8.34272051,3.860910553,0.058831446,3.279684,6.553134963,0.110655517,3.550839464,30.0,0.0383487884191806,0.1125210431999999,2.860910553,0.15,2.234597484988977,1000000000.0,kaggle,,,,,,,,,,,,,0.5396973,1.1720941999999999,0.3581447666666667,0.45862581440000005,3.704968705,1.2704915694117647,10.0
BBB,J.M. Smucker Company (The),SJM,Moody's Investors Service,2015-03-10,Manufacturing,1.727384961,0.0,0.172278339,20.12815029,0.100737889,0.151445478,0.36199337,0.163797098,0.062300901,0.103861339,0.112374742,0.618445564,4.433154235,0.803741848,0.44559694,0.334824056,0.674065421,5.535115067,-19.15034698,1.803741848,0.151445478,13.62533994,8.211539857,0.152568353,12.37759336,8.161260708049907,0.1263270742925033,0.0674248452,0.803741848,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.03834835,0.9364561833333334,1.8199677555555556,0.9596583116666667,0.9902154222222221,0.618445564,3.2645042832199627
BB,Masonite International Corporation,DOOR,Standard & Poor's Ratings Services,2015-03-09,Manufacturing,3.006828499,1.865550221,0.809459579,48.0101023,-0.020318877,-0.015756108,0.144419111,0.006520651,-0.022677706,-0.020545515,-0.052633508,1.116090543,3.189155794,1.320936127,0.569139371,-0.156553272,0.351988732,0.920609676,6.788697891,2.320936127,-0.015756108,23.30956209,2.615452122,0.042110247,16.01137486,30.0,0.200227099716604,-0.0315801048,1.320936127,0.06,2.052673694563432,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.07245167777777778,1.6704602772222221,1.2647541577777777,1.116090543,10.0
BBB,Barrick Gold Corporation,GOLD,Standard & Poor's Ratings Services,2015-03-02,Manufacturing,2.472858866,1.25331725,1.085243265,14.90086923,-0.283914445,-0.254028714,0.33294267,-0.15069831,-0.085805366,-0.057498726,-0.283692788,0.302222616,0.533475746,2.051039329,0.620354792,-0.117647059,-0.059233449,-0.116773036,2.317429595,3.306235972,-0.176286747,-100.0,1.971403613,0.224240649,4.131881428,30.0,0.1786829268241788,-0.1702156727999999,2.306235972,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,1.3738104811111111,1.3785662044444444,0.302222616,10.0
A,Deere & Company,DE,Egan-Jones Ratings Company,2015-02-27,Manufacturing,0.582614089,0.365083467,0.195720709,36.28959345,0.095964806,0.145540049,0.248331311,0.145540049,0.05156841,0.114249649,0.349039947,0.537367941,5.909987448,5.768042375,0.852191209,0.338961851,0.702695035,6.82369146,10.43250689,6.768483778,0.145540049,9.840252335,9.710743802,0.106947816,2.896305822,17.56611767390569,-0.2149206063913088,0.2094239682,5.768483778,0.06,2.4364607792177244,1000000000.0,kaggle,,,,,,,,,,,,,0.8594735000000001,2.908666225,1.6171116555555556,0.32367449388888886,1.893758242222222,0.537367941,7.026447069562276
BB,Cementos Pacasmayo S.A.A.,CPAC,Standard & Poor's Ratings Services,2015-02-24,Manufacturing,5.171131599,3.724308523,2.900827024,48.40635082,0.15518289,0.218628353,0.417221762,0.240991518,0.059497906,0.099598821,0.096774469,0.383405062,0.586477376,0.587300129,0.361077958,0.290197782,-1.381299244,-0.783367591,1.369525525,1.626518916,0.243734201,10.49818934,0.567123738,0.193457317,5.263889394,4.494904563404592,0.2419856187651433,0.0580646814,0.626518916,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.9916317666666667,0.8064539083333334,2.677683533333333,2.8728508883333332,0.8023954622222221,0.383405062,1.797961825361837
B,"Acadia Healthcare Company, Inc.",ACHC,Standard & Poor's Ratings Services,2015-01-28,Healthcare,1.652120723,1.280135476,0.566731351,43.01008062,0.082659683,0.125576224,1.0,0.125576224,0.037345014,0.061309568,0.094260271,0.451792372,0.93914275,1.52403898,0.603809605,0.340234951,0.017712472,0.037084794,1.707861904,2.52403898,0.125576224,25.81251736,2.09371084,0.114757998,0.0,14.42493457200943,0.1184152066955218,0.0565561626,1.5240389799999998,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5335002,0.67328765,1.0464685333333332,0.8260603615,1.7251703000000003,0.6454176742857143,9.616623048006288
BBB,Laboratory Corporation of America Holdings,LH,Moody's Investors Service,2015-01-21,Healthcare,1.733790843,1.430605347,0.594079689,49.52599973,0.085035598,0.072509814,0.366474815,0.151440548,0.070010134,0.068911548,0.18124446,0.823303843,7.643483789,1.588831767,0.613725383,0.720578114,0.724627876,6.314858491,6.851415094,2.588831767,0.072509814,10.53996366,8.714622642,0.122929004,13.49096706,12.157748854685869,0.1269687481559735,0.108746676,1.5888317669999998,0.08,2.060693782299811,1000000000.0,kaggle,,,,,,,,,,,,,1.0001447714285714,1.2946032857142855,1.2620045666666668,0.8668954215,1.7535010942857145,1.1761483471428573,8.105165903123913
B,Martin Midstream Partners L.P.,MMLP,Standard & Poor's Ratings Services,2014-12-18,Energy,1.75913801,1.175369097,0.000256763,29.82274056,-0.00712789,-0.003184867,0.220154664,0.041330799,-0.007532568,-0.003761659,-0.024100677,1.056773873,1.644975292,2.199530135,0.687454108,-0.217399618,0.270574494,1.015850721,1.886890822,3.199530135,-0.003184867,12.6342216,3.754421588,0.070383725,10.21778955,30.0,0.1294619306190763,-0.0144604062,2.199530135,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.27553866000000005,1.1727586733333333,1.374908216,2.113547746,10.0
B,Iron Mountain Incorporated,IRM,Moody's Investors Service,2014-12-18,Retail,1.07118062,2.678308137,0.146991605,70.74356744,0.104602666,0.105512313,0.568708016,0.176180593,0.049635011,0.057573973,0.380822206,0.474510003,1.222276237,6.672451261,0.869663558,-0.29570914,0.161914206,0.392143508,8.656059566,7.672451261,0.105512313,13.41132828,2.421921568,0.151698066,6.623365876,14.808615577766842,0.0199351870275621,0.2284933236,6.672451261,0.04,2.2675856525831626,1000000000.0,kaggle,,,,,,,,,,,,,0.7090715857142856,2.538814706666667,3.52361186,0.7141204133333333,2.1741588949999997,0.26361666833333336,7.404307788883421
CCC,Scientific Games Corp,SGMS,Moody's Investors Service,2014-11-25,Technology,2.086930183,1.405724671,0.260184765,95.70420958,-0.131157635,-0.277037618,0.846450963,-0.096674877,-0.023441252,-0.053016101,-2.0,0.178725788,1.763823065,30.0,0.999609813,0.526571024,0.033906634,0.081560284,5.43498818,2562.871795,-0.277037618,33.17942472,2.405437352,0.113916256,1.760590501,30.0,0.1562481857592645,-1.0,20.0,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.8347720732000001,4.998049064999999,0.21026563294117648,10.0
BBB,Trimble Inc.,TRMB,Moody's Investors Service,2014-11-19,Manufacturing,1.45066119,0.947848316,0.255163868,53.90668513,0.095648225,0.110511493,0.526117466,0.11001895,0.059136574,0.080946268,0.098543117,0.618271528,16.00366498,0.666364988,0.399891376,0.137220008,0.829061705,1.339414295,0.814216359,1.666364988,0.110511493,20.18667171,1.615578536,0.18121177,9.636355557,10.904249931489076,0.0931977486762432,0.0591258702,0.666364988,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.9856095666666667,0.8211926416666667,1.222432777777778,0.8059228833333333,0.8886475022222222,0.618271528,4.3616999725956305
BBB,"Bio-Rad Laboratories, Inc.",BIO,Fitch Ratings,2014-11-10,Manufacturing,3.841801321,2.406823783,0.924993453,63.37278694,0.04084745,0.060484753,0.541835935,0.068956766,0.026590125,0.045450415,0.040658443,0.650961698,5.07197157,0.529080546,0.346012214,0.324665354,1.000823235,9.472814794,24.15968278,1.529080546,0.060484753,19.96900149,9.465022856,0.125658148,7.74856152,15.0534414853504,0.2219116307862813,0.0243950658,0.5290805460000001,0.06,3.2252428236446486,1000000000.0,kaggle,,,,,,,,,,,,,0.44316875,0.33882035833333335,0.766186288888889,2.1343340672222224,0.7689160311111111,0.650961698,6.021376594140159
BB,E.W. Scripps Company (The),SSP,Standard & Poor's Ratings Services,2014-10-31,Retail,2.442878592,2.338907967,1.177801067,57.35679487,0.012115278,0.014100162,0.087389019,0.033526721,0.010195298,0.013642948,0.02031543,0.841524075,2.530855677,0.99262748,0.498150051,0.165823405,0.813747489,1.473980334,3.16114089,1.99262748,0.014100162,13.12017364,1.81134855,0.117430397,37.7604742,30.0,0.1771940607353768,0.012189258,0.99262748,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.14564711428571428,0.1354362,0.67053442,1.628585728,1.2453751274999998,0.467513375,10.0
BBB,Humana Inc.,HUM,Moody's Investors Service,2014-09-16,Healthcare,2.000271924,1.45492862,0.263086336,8.790103093,0.023649485,0.044742268,1.0,0.048701031,0.04887923,0.134690584,0.118909392,2.06682008,34.1789993,1.432718225,0.588937186,0.471428571,0.673671199,7.069337882,61.82752113,2.432718225,0.044742268,8.704782739,10.49375109,0.033360825,0.0,30.0,0.1500203915275271,0.0713456352,1.432718225,0.08,4.140393212031576,1000000000.0,kaggle,,,,,,,,,,,,,0.6982747142857143,0.8493527999999999,0.405841925,1.000135962,1.6826776742857144,2.952600114285714,10.0
BB,"Hanger, Inc.",HNGR,Egan-Jones Ratings Company,2014-09-11,Healthcare,1.874837553,0.881942534,0.0554881,62.84015413,-0.018739255,-0.000985081,1.0,0.026953858,-0.014563409,-0.00091345,-0.039223553,0.777160496,9.008455719,1.693294812,0.628707561,-1.0,0.453918862,0.637874057,0.33132747,2.693294812,-0.000985081,18.57450829,1.405260083,0.049025788,0.0,30.0,0.1399861366549019,-0.0235341318,1.693294812,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.22461548333333334,0.9374187765,1.7963073171428574,1.1102292800000002,10.0
BBB,Amphenol Corporation,APH,Moody's Investors Service,2014-09-09,Manufacturing,3.351281561,2.34630834,0.926644989,76.72818258,0.132653634,0.181928725,0.316864653,0.193545973,0.100910773,0.162587354,0.243894889,0.760708695,9.049432876,1.416936094,0.586253024,0.264575835,0.762629129,2.145388275,4.246067655,2.416936094,0.181928725,15.40166047,2.813147561,0.164792816,5.90507762,9.087035213075708,0.2104820067966828,0.1463369334,1.416936094,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.6818462166666666,2.0324574083333333,2.1505108111111113,1.8618230894444443,1.3027844977777778,0.760708695,3.6348140852302833
BB,"Steel Dynamics, Inc.",STLD,Standard & Poor's Ratings Services,2014-09-04,Manufacturing,3.496153222,1.45735273,0.424842049,35.84302141,0.017933401,0.018821825,0.110349052,0.036583115,0.021477694,0.025509543,0.056169731,1.197636392,2.802885874,1.615258948,0.617628686,0.443881483,0.818992765,2.174988282,1.633059124,2.615258948,0.018821825,11.35177013,2.655686807,0.070531679,15.90421425,30.0,0.2141914038228613,0.0337018386,1.615258948,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.3579615666666667,0.46808109166666667,0.4064790555555556,1.9423073455555553,1.372508191111111,1.197636392,10.0
BBB,Packaging Corporation of America,PKG,Moody's Investors Service,2014-09-02,Manufacturing,2.583633388,1.261865794,0.204418985,40.29431364,0.067081297,0.104961897,0.210077572,0.120066295,0.073403758,0.129667546,0.258051794,1.094250725,2.048082307,2.515512028,0.715546415,0.360898584,0.429153648,3.256701031,1.287628866,3.515512028,0.104961897,8.768129858,7.588659794,0.125773161,13.9881997,17.878783092290806,0.1838844545850094,0.1548310764,2.515512028,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.2233959666666667,2.150431616666667,1.3340699444444446,1.4353518822222222,1.5901031444444444,1.094250725,7.151513236916323
BB,"Kinder Morgan, Inc.",KMI,Standard & Poor's Ratings Services,2014-08-11,Energy,0.58975165,0.39154354,0.049512732,36.91390361,0.06323185,0.190496734,0.613090102,0.274127943,0.012332027,0.040228539,0.030109168,0.195028727,0.420755108,1.441542435,0.590422847,0.209640893,0.190284307,0.747581354,0.747581354,2.441542435,0.190496734,13.67240931,3.928759894,0.275298903,3.953400504,6.461466575116715,-0.2086886997264018,0.0180655008,1.441542435,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.24664054,0.2737197090909091,1.82751962,0.39316776666666664,1.180845694,0.390057454,2.1538221917055718
B,Orion Engineered Carbons S.A,OEC,Moody's Investors Service,2014-08-11,Manufacturing,2.309238661,1.445205772,0.376158432,55.22788625,-0.042429492,-0.029213463,0.228350446,0.079124757,-0.071774731,0.243616843,-1.012195784,1.691623608,3.680458159,17.49582919,1.0,-0.452395171,0.626173753,1.810392754,1.199712398,14.10239754,0.109359913,4.163090181,2.891198721,0.130777557,9.68214782,30.0,0.1700870529033638,-0.6073174704,13.10239754,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.8791639666666667,1.2829103672222224,2.2222222222222223,1.691623608,10.0
BBB,"Anthem, Inc.",ANTM,Egan-Jones Ratings Company,2014-08-06,Healthcare,1.718563034,1.054768735,0.114736528,0.79745134,0.034784857,0.059128978,0.230381148,0.059128978,0.041403367,0.100852889,0.10596133,1.190269878,37.99521679,1.559244247,0.609259647,0.413909938,0.787908468,9.62196448,71.10945995,2.559244247,0.059128978,9.548765879,12.21203335,0.045608677,15.56900707,30.0,0.1254355562962725,0.063576798,1.559244247,0.08,4.278185241648092,1000000000.0,kaggle,,,,,,,,,,,,,0.5914766714285714,0.7568666428571428,0.49274148333333334,0.859281517,1.7407418485714288,1.70038554,10.0
CCC,Cresud S.A.C.I.F. y A.,CRESY,Fitch Ratings,2014-08-01,FinancialServices,1.085007101,1.026374518,0.203489552,151.6605126,-0.231972198,-0.316463944,0.396611642,0.207428323,-0.03715041,0.05856669,-0.146341463,0.160150271,0.247646711,2.154151822,0.546855433,0.26698696,1.101461737,2.487816719,6.109813737,3.939161414,0.302997394,9.604060653,2.258650151,0.252606429,1.865681666,7.909075652122974,0.0235041137302197,-0.0878048778,2.939161414,0.07,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,1.037141615,0.9041725841666667,0.7812220471428571,1.0676684733333335,5.272717101415316
BB,Clearwater Paper Corporation,CLW,Moody's Investors Service,2014-07-24,Manufacturing,2.353511426,0.34562731,0.122154634,0.0,-0.001176836,0.008256153,0.131306939,0.04057212,-0.001459713,0.011922739,-0.00465292,1.240370937,2.425611015,2.18755791,0.686280209,1.142540484,0.331214953,2.288773667,3.841664275,3.18755791,0.008256153,11.57122954,6.910236524,0.070711831,7.917674423,30.0,0.1725308929092915,-0.0027917519999999,2.18755791,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.4508013333333334,1.3075063477777777,1.525067131111111,1.240370937,10.0
AA,Johnson & Johnson,JNJ,Egan-Jones Ratings Company,2014-07-15,Healthcare,2.364401036,1.756986247,0.578951565,53.94149144,0.219598821,0.276640971,0.693990394,0.276640971,0.124489967,0.193928363,0.234014795,0.566897246,4.609388565,0.879788393,0.468025229,0.206195594,0.798928049,5.241901108,11.75369423,1.879788393,0.276640971,11.92414621,6.561167945,0.24849659,2.979955457,5.075443749075042,0.1731179713457036,0.140408877,0.8797883929999999,0.08,2.545820973166297,1000000000.0,kaggle,,,,,,,,,,,,,1.7784281,1.6715342499999999,2.3053414250000004,1.182200518,1.33721494,0.8098532085714286,3.383629166050028
BB,Verint Systems Inc.,VRNT,Standard & Poor's Ratings Services,2014-06-11,Technology,1.2725527,0.994345653,0.5326425,73.22024985,0.064323167,0.080715438,0.664097806,0.118580131,0.034522195,0.057915028,0.240220283,0.536699251,22.0,5.958430085,0.856289423,0.1322236,0.869959882,2.700513233,5.624584885,6.958430085,0.080715438,11.03150335,3.104181342,0.146967037,5.955105058,21.663564100802013,0.0642533782687349,0.1441321698,5.958430085,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.38357994444444443,1.50137676875,0.6587785055555556,0.50902108,4.281447115,0.6314108835294119,10.0
BB,"MBIA, Inc.",MBI,Moody's Investors Service,2014-05-21,FinancialServices,4.366197183,4.366197183,2.214788732,317.299421,0.206782465,0.344086022,0.903225806,0.344086022,0.014746653,0.025389075,0.076266016,0.071314812,50.0,4.171751068,0.806641892,0.399038462,0.998359759,9.657747057,7.55800687,5.171751068,0.344086022,6.075871493,9.673614111,1.512820513,2.294117647,7.032908985765194,0.2312903225790936,0.0457596096,4.171751068,0.07,2.1468673207519564,1000000000.0,kaggle,,,,,,,,,,,,,0.4915551,0.6355501333333334,1.72043011,3.6384976525,1.15234556,0.47543208000000003,4.688605990510129
BB,Nokia Corporation,NOK,Standard & Poor's Ratings Services,2014-05-15,Technology,1.45989418,1.28952381,0.908888889,89.77236117,0.023145401,0.046121238,0.393217465,0.100466299,0.010837204,0.034559431,0.042207792,0.468222778,20.83922261,2.865027829,0.735619864,0.498161765,-0.174672489,-0.010681033,2.479334836,3.89471243,0.046121238,51.38841863,0.061148915,0.019415006,3.885450597,21.96616789874981,0.0945056538275945,0.0253246752,2.89471243,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.12041337777777777,0.2637987,0.5581461055555555,0.583957672,3.67809932,0.5508503270588235,10.0
